year,month,season,state,region,avg_temp_c,max_temp_c,min_temp_c,rainfall_mm,humidity_pct,wind_speed_kmh,sunshine_hrs,heat_index,temp_anomaly_c,el_nino_flag,drought_flag
2019,8,Monsoon,Assam,Northeast,29.06,35.47,23.92,6.99,83.86,1.19,5.27,35.79,0.54,0,0
2019,9,Monsoon,Assam,Northeast,27.21,34.94,22.18,7.09,86.52,1.12,4.01,30.93,-0.05,0,0
2019,10,Post-Monsoon,Assam,Northeast,24.79,30.62,18.69,4.99,85.35,1.08,3.96,25.37,0.24,0,0
2019,11,Post-Monsoon,Assam,Northeast,22.02,29.24,15.21,0.5,83.19,1.15,3.82,21.69,1.44,0,0
2019,12,Winter,Assam,Northeast,17.32,25.44,8.71,0.06,76.31,1.4,3.42,22.66,0.2,0,1
2020,1,Winter,Assam,Northeast,16.49,25.78,8.29,0.51,75.16,1.44,3.19,23.61,0.4,0,0
2020,2,Winter,Assam,Northeast,18.86,29.96,9.69,0.41,67.62,1.44,3.9,23.85,-0.05,0,1
2020,3,Summer,Assam,Northeast,23.52,35.89,14.02,0.52,60.35,1.76,4.97,24.98,-0.04,0,1
2020,4,Summer,Assam,Northeast,26.13,38.03,17.95,4.4,62.76,1.55,5.08,27.18,-0.6,0,0
2020,5,Summer,Assam,Northeast,27.55,36.54,21.03,8.11,72.99,1.51,4.51,30.16,-0.46,0,0
2020,6,Monsoon,Assam,Northeast,27.74,34.54,22.33,8.06,84.88,1.66,4.47,32.16,-0.77,0,0
2020,7,Monsoon,Assam,Northeast,27.82,33.09,24.0,6.53,87.4,1.51,3.76,32.77,-0.75,0,0
2020,8,Monsoon,Assam,Northeast,28.48,36.46,23.48,5.32,84.79,1.3,4.86,34.24,-0.04,0,0
2020,9,Monsoon,Assam,Northeast,27.66,36.26,23.25,6.46,86.86,1.22,3.87,32.22,0.4,0,0
2020,10,Post-Monsoon,Assam,Northeast,26.85,33.28,20.27,4.53,84.11,1.04,4.21,29.77,2.3,0,0
2020,11,Post-Monsoon,Assam,Northeast,21.98,30.04,13.81,0.38,77.96,1.37,4.04,22.49,1.4,0,1
2020,12,Winter,Assam,Northeast,18.13,28.23,10.69,0.01,74.41,1.3,3.57,22.74,1.01,0,1
2021,1,Winter,Assam,Northeast,17.5,27.44,9.98,0.26,72.29,1.37,3.22,23.6,1.41,0,0
2021,2,Winter,Assam,Northeast,19.74,31.66,9.24,0.11,62.82,1.58,4.27,24.27,0.83,0,1
2021,3,Summer,Assam,Northeast,24.6,36.13,13.98,1.27,53.42,1.94,4.96,25.69,1.04,0,0
2021,4,Summer,Assam,Northeast,27.4,38.87,17.2,1.49,57.76,1.91,5.87,28.41,0.67,0,1
2021,5,Summer,Assam,Northeast,28.65,38.16,21.06,4.58,68.47,1.84,4.18,31.73,0.64,0,0
2021,6,Monsoon,Assam,Northeast,28.83,36.1,23.33,6.42,77.06,1.8,4.35,33.68,0.32,0,0
2021,7,Monsoon,Assam,Northeast,29.09,37.5,23.76,6.45,79.82,1.44,4.28,34.95,0.52,0,0
2021,8,Monsoon,Assam,Northeast,28.31,36.65,22.96,5.63,82.67,1.55,4.13,33.36,-0.21,0,0
2021,9,Monsoon,Assam,Northeast,28.61,36.88,23.44,4.37,79.74,1.04,4.97,33.63,1.35,0,0
2021,10,Post-Monsoon,Assam,Northeast,26.79,37.56,18.51,2.8,77.35,1.08,4.39,29.07,2.24,0,0
2021,11,Post-Monsoon,Assam,Northeast,21.32,30.3,12.93,0.07,70.8,1.3,4.12,23.2,0.74,0,1
2021,12,Winter,Assam,Northeast,18.85,29.94,10.9,0.28,70.29,1.3,3.6,23.36,1.73,0,0
2022,1,Winter,Assam,Northeast,17.1,27.43,7.89,0.55,68.85,1.4,3.41,24.66,1.01,0,0
2022,2,Winter,Assam,Northeast,17.11,28.77,8.64,1.61,66.49,1.69,3.95,25.12,-1.8,0,0
2022,3,Summer,Assam,Northeast,25.21,36.76,13.29,0.84,52.57,1.94,4.99,26.06,1.65,0,1
2022,4,Summer,Assam,Northeast,26.82,36.26,19.34,5.81,72.01,1.87,3.86,28.71,0.09,0,0
2022,5,Summer,Assam,Northeast,27.27,36.91,18.99,8.21,77.14,1.55,4.31,30.04,-0.74,0,0
2022,6,Monsoon,Assam,Northeast,27.18,33.2,22.32,9.72,84.52,1.73,3.4,30.63,-1.33,0,0
2022,7,Monsoon,Assam,Northeast,28.82,37.26,23.83,4.78,82.25,1.22,5.03,34.72,0.25,0,0
2022,8,Monsoon,Assam,Northeast,29.47,36.99,23.88,2.93,77.35,1.22,4.94,35.44,0.95,0,1
2022,9,Monsoon,Assam,Northeast,28.12,36.53,22.67,3.34,79.55,1.26,4.39,32.33,0.86,0,0
2022,10,Post-Monsoon,Assam,Northeast,25.25,36.39,16.92,4.35,79.79,1.33,4.0,26.29,0.7,0,0
2022,11,Post-Monsoon,Assam,Northeast,21.66,30.6,13.27,0.0,68.05,1.22,4.48,23.65,1.08,0,1
2022,12,Winter,Assam,Northeast,18.92,29.54,9.73,0.21,70.35,1.37,3.48,23.32,1.8,0,0
2023,1,Winter,Assam,Northeast,17.49,30.29,7.94,0.01,63.52,1.48,3.75,25.33,1.4,1,1
2023,2,Winter,Assam,Northeast,20.84,31.69,11.52,0.36,56.68,1.58,3.84,24.66,1.93,1,1
2023,3,Summer,Assam,Northeast,23.98,35.11,15.13,2.03,57.36,1.76,4.43,25.31,0.42,1,0
2023,4,Summer,Assam,Northeast,27.33,39.76,16.92,2.04,57.71,1.87,5.53,28.32,0.6,1,1
2023,5,Summer,Assam,Northeast,28.73,40.66,20.93,3.47,61.95,1.76,5.54,30.87,0.72,1,1
2023,6,Monsoon,Assam,Northeast,29.61,39.53,23.48,8.57,74.07,1.69,4.27,35.03,1.1,1,0
2023,7,Monsoon,Assam,Northeast,29.36,38.74,24.33,6.15,78.61,1.4,4.62,35.43,0.79,1,0
2023,8,Monsoon,Assam,Northeast,28.93,36.92,23.87,5.37,81.02,1.48,4.26,34.77,0.41,1,0
2023,9,Monsoon,Assam,Northeast,29.77,39.3,23.11,2.59,73.27,1.08,5.06,35.25,2.51,1,1
2023,10,Post-Monsoon,Assam,Northeast,25.87,36.65,18.04,2.85,75.96,1.12,4.32,27.29,1.32,1,0
2023,11,Post-Monsoon,Assam,Northeast,22.3,32.17,14.67,0.78,69.56,1.3,4.22,23.74,1.72,1,0
2023,12,Winter,Assam,Northeast,19.43,30.34,11.19,0.73,69.77,1.3,3.51,23.3,2.31,1,0
2024,1,Winter,Assam,Northeast,16.86,26.65,8.99,0.02,62.51,1.3,3.56,26.01,0.77,0,1
2024,2,Winter,Assam,Northeast,19.1,28.77,9.41,0.77,58.57,1.73,3.76,24.98,0.19,0,0
2024,3,Summer,Assam,Northeast,23.64,34.91,12.75,1.63,54.4,1.87,4.4,25.2,0.08,0,0
2024,4,Summer,Assam,Northeast,28.4,38.39,19.18,2.18,57.59,2.27,5.41,29.76,1.67,0,1
2024,5,Summer,Assam,Northeast,28.99,41.33,19.26,6.61,67.32,1.66,4.91,32.22,0.98,0,0
2024,6,Monsoon,Assam,Northeast,28.81,35.62,23.98,8.53,82.02,1.4,3.49,34.64,0.3,0,0
2024,7,Monsoon,Assam,Northeast,29.43,38.1,24.04,6.85,82.51,1.37,4.54,36.59,0.86,0,0
2024,8,Monsoon,Assam,Northeast,28.37,34.84,23.42,8.34,84.68,1.3,4.46,33.9,-0.15,0,0
2024,9,Monsoon,Assam,Northeast,29.16,38.18,22.65,3.96,79.75,1.04,4.72,35.13,1.9,0,0
2024,10,Post-Monsoon,Assam,Northeast,25.09,30.53,20.1,5.4,86.07,1.19,3.22,25.93,0.54,0,0
2024,11,Post-Monsoon,Assam,Northeast,21.77,30.39,13.86,0.33,76.16,1.12,4.13,22.63,1.19,0,1
2024,12,Winter,Assam,Northeast,17.38,26.51,10.55,0.01,71.11,1.33,3.63,23.95,0.26,0,1
2025,1,Winter,Assam,Northeast,17.47,26.33,9.94,0.18,71.22,1.3,3.39,23.87,1.38,0,0
2025,2,Winter,Assam,Northeast,19.0,29.22,10.48,0.2,62.57,1.66,3.87,24.56,0.09,0,1
2025,3,Summer,Assam,Northeast,23.91,36.36,13.5,0.67,54.47,1.94,4.77,25.32,0.35,0,1
2025,4,Summer,Assam,Northeast,27.48,36.86,18.84,2.06,60.74,1.73,4.69,28.78,0.75,0,1
2025,5,Summer,Assam,Northeast,28.09,37.65,20.78,9.39,74.11,1.58,4.11,31.42,0.08,0,0
2025,6,Monsoon,Assam,Northeast,28.79,36.17,23.59,7.17,81.91,1.33,5.11,34.56,0.28,0,0
2025,7,Monsoon,Assam,Northeast,28.58,36.25,23.65,7.31,84.62,1.22,5.25,34.51,0.01,0,0
2025,8,Monsoon,Assam,Northeast,27.77,33.75,23.77,6.92,86.59,1.33,4.21,32.5,-0.75,0,0
2025,9,Monsoon,Assam,Northeast,28.07,35.43,23.39,6.2,84.54,1.08,4.41,33.02,0.81,0,0
2025,10,Post-Monsoon,Assam,Northeast,25.69,31.1,19.73,3.22,80.8,1.04,4.24,27.09,1.14,0,0
2025,11,Post-Monsoon,Assam,Northeast,21.99,30.17,13.94,0.62,76.56,1.12,4.0,22.71,1.41,0,0
2025,12,Winter,Assam,Northeast,18.35,27.61,9.76,0.01,68.07,1.19,3.66,24.0,1.23,0,1
2000,1,Winter,Gujarat,West,20.9,33.88,5.72,0.0,29.52,8.17,4.88,24.46,0.83,0,1
2000,2,Winter,Gujarat,West,21.42,38.32,8.81,0.0,27.6,8.89,5.83,24.33,-1.34,0,1
2000,3,Summer,Gujarat,West,26.43,41.99,12.66,0.0,32.56,10.37,6.68,26.17,-1.18,0,1
2000,4,Summer,Gujarat,West,31.88,43.75,19.68,0.0,40.76,13.97,7.6,32.24,0.33,0,1
2000,5,Summer,Gujarat,West,33.21,45.03,22.81,0.58,48.56,15.44,6.86,36.3,0.01,0,0
2000,6,Monsoon,Gujarat,West,33.25,43.8,26.19,0.73,50.78,19.73,6.4,37.03,1.38,0,1
2000,7,Monsoon,Gujarat,West,28.34,35.48,23.1,7.79,76.22,15.8,4.86,32.32,-0.31,0,0
2000,8,Monsoon,Gujarat,West,28.58,36.24,23.37,2.36,73.82,14.18,5.1,32.47,1.07,0,1
2000,9,Monsoon,Gujarat,West,29.66,41.62,21.11,0.24,61.12,10.08,5.55,32.4,1.88,0,1
2000,10,Post-Monsoon,Gujarat,West,30.59,42.19,18.75,0.13,35.54,7.16,5.78,29.85,3.08,0,1
2000,11,Post-Monsoon,Gujarat,West,25.92,37.87,13.03,0.0,24.48,7.16,5.09,25.61,1.34,0,1
2000,12,Winter,Gujarat,West,21.87,35.09,10.15,0.03,18.59,6.48,4.65,23.52,0.89,0,0
2001,1,Winter,Gujarat,West,19.54,34.22,8.07,0.0,22.05,8.03,4.94,23.47,-0.53,0,1
2001,2,Winter,Gujarat,West,22.52,37.23,6.68,0.0,24.25,8.64,5.69,24.26,-0.24,0,1
2001,3,Summer,Gujarat,West,27.02,39.0,13.84,0.0,32.85,10.33,6.44,26.55,-0.59,0,1
2001,4,Summer,Gujarat,West,31.38,44.16,19.49,0.17,33.41,11.48,7.22,30.51,-0.17,0,0
2001,5,Summer,Gujarat,West,33.09,45.59,23.52,0.48,49.85,18.97,7.12,36.43,-0.11,0,0
2001,6,Monsoon,Gujarat,West,30.7,39.54,24.49,2.45,65.06,17.03,5.88,35.47,-1.17,0,0
2001,7,Monsoon,Gujarat,West,28.35,36.32,23.72,4.42,76.5,16.09,4.33,32.39,-0.3,0,1
2001,8,Monsoon,Gujarat,West,27.88,35.97,21.91,4.1,78.12,12.31,4.98,31.53,0.37,0,0
2001,9,Monsoon,Gujarat,West,29.5,40.59,22.56,0.79,64.75,8.93,5.56,32.78,1.72,0,1
2001,10,Post-Monsoon,Gujarat,West,29.92,41.21,18.02,0.41,45.9,7.24,5.47,30.33,2.41,0,0
2001,11,Post-Monsoon,Gujarat,West,25.53,39.35,12.98,0.0,22.61,6.88,5.0,25.34,0.95,0,1
2001,12,Winter,Gujarat,West,22.13,34.79,10.73,0.0,24.02,6.59,4.59,24.14,1.15,0,1
2002,1,Winter,Gujarat,West,19.11,33.84,7.31,0.0,26.38,8.42,4.77,24.16,-0.96,1,1
2002,2,Winter,Gujarat,West,21.95,36.21,7.15,0.0,24.13,8.82,5.67,24.11,-0.81,1,1
2002,3,Summer,Gujarat,West,28.36,41.88,14.48,0.04,28.87,9.11,6.4,27.31,0.75,1,1
2002,4,Summer,Gujarat,West,31.42,45.99,19.67,0.0,39.13,12.78,7.31,31.33,-0.13,1,1
2002,5,Summer,Gujarat,West,33.74,47.13,22.8,0.09,46.29,18.94,7.42,36.68,0.54,1,1
2002,6,Monsoon,Gujarat,West,32.4,43.55,25.2,5.37,58.88,17.57,6.05,37.67,0.53,1,0
2002,7,Monsoon,Gujarat,West,29.74,37.98,24.34,0.73,68.12,19.08,5.11,33.99,1.09,1,1
2002,8,Monsoon,Gujarat,West,28.88,38.0,22.18,3.81,69.79,14.4,4.23,32.43,1.37,1,1
2002,9,Monsoon,Gujarat,West,28.92,40.3,20.52,0.78,63.18,10.55,5.81,31.39,1.14,1,1
2002,10,Post-Monsoon,Gujarat,West,30.58,42.59,18.7,0.0,32.23,6.3,5.68,29.51,3.07,1,1
2002,11,Post-Monsoon,Gujarat,West,26.1,37.9,15.2,0.04,21.45,6.16,4.72,25.6,1.52,1,1
2002,12,Winter,Gujarat,West,22.16,35.71,11.82,0.02,31.71,7.06,4.47,24.68,1.18,1,0
2003,1,Winter,Gujarat,West,20.97,35.26,9.19,0.04,26.09,8.24,4.73,24.14,0.9,0,0
2003,2,Winter,Gujarat,West,23.32,37.06,11.36,0.31,34.98,9.43,5.51,25.0,0.56,0,0
2003,3,Summer,Gujarat,West,26.85,40.84,8.67,0.0,29.48,9.83,6.61,26.31,-0.76,0,1
2003,4,Summer,Gujarat,West,31.64,44.37,19.67,0.09,39.44,11.95,7.1,31.68,0.09,0,0
2003,5,Summer,Gujarat,West,32.92,45.11,21.27,0.0,45.73,17.6,7.39,34.99,-0.28,0,1
2003,6,Monsoon,Gujarat,West,31.57,44.09,24.81,5.12,63.4,17.89,6.1,37.07,-0.3,0,0
2003,7,Monsoon,Gujarat,West,28.37,35.66,23.71,10.78,82.52,14.22,4.74,33.5,-0.28,0,0
2003,8,Monsoon,Gujarat,West,27.05,33.22,23.43,9.04,85.42,12.74,4.65,30.39,-0.46,0,0
2003,9,Monsoon,Gujarat,West,26.83,33.92,21.94,0.9,81.01,9.43,4.84,29.45,-0.95,0,1
2003,10,Post-Monsoon,Gujarat,West,26.64,36.26,16.78,0.27,56.25,5.47,5.87,27.43,-0.87,0,1
2003,11,Post-Monsoon,Gujarat,West,24.61,35.64,13.01,0.0,37.79,5.8,4.88,25.46,0.03,0,1
2003,12,Winter,Gujarat,West,20.31,34.97,8.07,0.0,28.08,7.24,4.52,24.32,-0.67,0,1
2004,1,Winter,Gujarat,West,20.14,34.04,8.66,0.01,33.4,7.6,4.77,24.81,0.07,1,1
2004,2,Winter,Gujarat,West,22.88,37.89,8.88,0.0,27.83,7.85,5.85,24.59,0.12,1,1
2004,3,Summer,Gujarat,West,29.04,42.36,16.71,0.0,26.83,8.96,6.77,27.74,1.43,1,1
2004,4,Summer,Gujarat,West,31.61,44.26,20.34,0.0,44.67,14.65,7.25,32.56,0.06,1,1
2004,5,Summer,Gujarat,West,32.12,46.0,19.77,1.32,48.8,14.72,6.74,34.3,-1.08,1,0
2004,6,Monsoon,Gujarat,West,31.23,42.81,25.23,4.08,64.38,16.96,5.95,36.53,-0.64,1,0
2004,7,Monsoon,Gujarat,West,29.05,37.53,23.91,6.35,73.39,14.44,5.18,33.49,0.4,1,0
2004,8,Monsoon,Gujarat,West,26.6,32.27,22.69,9.1,86.67,14.83,4.07,29.36,-0.91,1,0
2004,9,Monsoon,Gujarat,West,27.34,35.05,21.07,0.78,78.98,7.7,5.57,30.39,-0.44,1,1
2004,10,Post-Monsoon,Gujarat,West,26.06,35.12,14.86,0.63,60.25,5.58,5.45,27.0,-1.45,1,0
2004,11,Post-Monsoon,Gujarat,West,25.55,35.93,16.15,0.0,40.48,5.44,4.74,25.97,0.97,1,1
2004,12,Winter,Gujarat,West,22.33,34.6,11.2,0.0,34.83,6.7,4.28,24.84,1.35,1,1
2005,1,Winter,Gujarat,West,18.88,30.31,7.43,0.0,29.38,8.28,4.68,24.61,-1.19,0,1
2005,2,Winter,Gujarat,West,22.02,38.52,5.9,0.0,37.4,9.11,5.71,24.91,-0.74,0,1
2005,3,Summer,Gujarat,West,27.15,39.89,15.5,0.0,39.57,10.26,6.59,26.95,-0.46,0,1
2005,4,Summer,Gujarat,West,30.67,43.63,15.64,0.0,28.98,11.16,7.34,29.31,-0.88,0,1
2005,5,Summer,Gujarat,West,32.84,45.01,20.77,0.15,45.46,15.41,7.55,34.78,-0.36,0,1
2005,6,Monsoon,Gujarat,West,32.38,44.3,24.52,10.46,58.41,17.24,5.84,37.47,0.51,0,0
2005,7,Monsoon,Gujarat,West,28.03,34.73,24.42,4.52,81.56,15.62,4.67,32.42,-0.62,0,1
2005,8,Monsoon,Gujarat,West,27.25,33.53,21.98,3.95,81.26,13.03,4.59,30.44,-0.26,0,1
2005,9,Monsoon,Gujarat,West,27.23,35.37,19.76,8.23,83.29,9.11,4.69,30.62,-0.55,0,0
2005,10,Post-Monsoon,Gujarat,West,25.9,33.87,16.25,0.01,63.32,5.08,5.71,26.93,-1.61,0,1
2005,11,Post-Monsoon,Gujarat,West,23.57,33.86,11.11,0.0,45.23,4.79,5.0,25.24,-1.01,0,1
2005,12,Winter,Gujarat,West,19.17,32.18,8.11,0.0,31.07,6.88,4.5,24.76,-1.81,0,1
2006,1,Winter,Gujarat,West,20.11,35.24,6.75,0.0,29.68,7.92,4.82,24.49,0.04,1,1
2006,2,Winter,Gujarat,West,25.9,38.82,14.09,0.0,30.48,7.49,5.58,25.81,3.14,1,1
2006,3,Summer,Gujarat,West,26.66,40.49,15.54,0.07,36.6,9.25,6.49,26.48,-0.95,1,0
2006,4,Summer,Gujarat,West,30.62,42.44,18.51,0.0,45.46,13.0,7.26,31.23,-0.93,1,1
2006,5,Summer,Gujarat,West,33.41,45.8,22.76,0.02,47.33,18.25,7.39,36.34,0.21,1,1
2006,6,Monsoon,Gujarat,West,31.63,41.73,24.02,3.67,59.37,14.87,6.39,36.05,-0.24,1,0
2006,7,Monsoon,Gujarat,West,28.27,35.58,24.09,12.23,79.55,17.21,4.11,32.71,-0.38,1,0
2006,8,Monsoon,Gujarat,West,26.56,32.34,21.97,7.14,86.59,14.72,4.32,29.26,-0.95,1,0
2006,9,Monsoon,Gujarat,West,26.95,32.8,22.3,3.94,83.82,8.03,5.29,29.99,-0.83,1,0
2006,10,Post-Monsoon,Gujarat,West,26.4,34.88,16.92,0.04,67.87,5.9,5.66,27.77,-1.11,1,1
2006,11,Post-Monsoon,Gujarat,West,23.37,33.93,10.7,0.03,53.07,5.87,4.76,25.12,-1.21,1,1
2006,12,Winter,Gujarat,West,21.19,33.6,10.17,0.0,41.52,7.16,4.36,25.02,0.21,1,1
2007,1,Winter,Gujarat,West,20.25,34.39,8.64,0.0,30.39,7.85,4.63,24.55,0.18,0,1
2007,2,Winter,Gujarat,West,24.03,36.05,13.38,0.05,44.46,8.28,5.47,25.38,1.27,0,0
2007,3,Summer,Gujarat,West,27.39,42.18,14.81,0.0,32.05,9.68,6.6,26.76,-0.22,0,1
2007,4,Summer,Gujarat,West,32.42,44.53,20.89,0.0,36.4,11.81,7.24,32.24,0.87,0,1
2007,5,Summer,Gujarat,West,33.54,45.3,23.81,0.06,45.39,16.6,7.54,36.04,0.34,0,1
2007,6,Monsoon,Gujarat,West,31.71,42.51,25.44,4.92,63.34,15.84,6.17,37.4,-0.16,0,0
2007,7,Monsoon,Gujarat,West,28.35,35.09,23.81,10.29,82.41,13.54,4.52,33.42,-0.3,0,0
2007,8,Monsoon,Gujarat,West,27.33,33.01,23.36,15.44,86.79,11.2,4.75,31.29,-0.18,0,0
2007,9,Monsoon,Gujarat,West,27.13,33.23,20.31,5.81,84.96,8.1,5.16,30.55,-0.65,0,0
2007,10,Post-Monsoon,Gujarat,West,25.06,32.94,15.85,0.0,67.09,5.44,5.64,26.06,-2.45,0,1
2007,11,Post-Monsoon,Gujarat,West,23.95,33.63,12.3,0.44,56.91,4.79,4.82,25.3,-0.63,0,0
2007,12,Winter,Gujarat,West,19.45,33.49,6.59,0.0,43.85,7.2,4.19,25.46,-1.53,0,1
2008,1,Winter,Gujarat,West,18.49,34.2,5.98,0.0,28.34,8.5,4.72,24.54,-1.58,0,1
2008,2,Winter,Gujarat,West,20.07,37.4,4.79,0.01,24.28,8.64,5.8,23.86,-2.69,0,0
2008,3,Summer,Gujarat,West,28.14,40.23,13.66,0.0,31.61,8.86,6.4,27.28,0.53,0,1
2008,4,Summer,Gujarat,West,31.15,44.61,19.36,0.07,38.93,11.92,7.15,30.95,-0.4,0,0
2008,5,Summer,Gujarat,West,32.27,42.91,22.52,0.0,49.46,19.62,7.47,34.73,-0.93,0,1
2008,6,Monsoon,Gujarat,West,30.68,42.27,25.25,3.59,66.33,17.14,5.26,35.75,-1.19,0,0
2008,7,Monsoon,Gujarat,West,29.2,36.74,24.53,3.43,73.04,15.23,4.29,33.78,0.55,0,1
2008,8,Monsoon,Gujarat,West,27.32,33.75,22.27,7.06,80.8,13.18,4.33,30.55,-0.19,0,0
2008,9,Monsoon,Gujarat,West,27.24,36.98,19.31,7.89,80.01,8.46,5.07,30.28,-0.54,0,0
2008,10,Post-Monsoon,Gujarat,West,26.74,35.3,17.59,0.1,64.82,5.26,5.56,28.07,-0.77,0,1
2008,11,Post-Monsoon,Gujarat,West,23.67,35.46,9.49,0.1,44.22,6.3,4.61,25.27,-0.91,0,1
2008,12,Winter,Gujarat,West,22.7,34.81,11.04,0.03,41.21,7.16,4.12,25.04,1.72,0,0
2009,1,Winter,Gujarat,West,21.6,34.46,10.7,0.0,36.35,8.53,4.35,24.86,1.53,1,1
2009,2,Winter,Gujarat,West,23.75,39.31,11.91,0.0,34.18,8.53,5.66,25.08,0.99,1,1
2009,3,Summer,Gujarat,West,27.83,40.28,16.74,0.84,40.7,8.89,6.59,27.56,0.22,1,0
2009,4,Summer,Gujarat,West,31.62,45.71,19.12,0.0,29.93,11.41,7.25,30.38,0.07,1,1
2009,5,Summer,Gujarat,West,33.77,45.67,22.86,0.0,44.29,16.96,7.4,36.17,0.57,1,1
2009,6,Monsoon,Gujarat,West,32.85,43.91,26.46,0.81,54.65,16.67,6.54,37.36,0.98,1,1
2009,7,Monsoon,Gujarat,West,28.73,37.72,24.44,12.18,80.43,15.34,4.58,34.09,0.08,1,0
2009,8,Monsoon,Gujarat,West,27.89,34.7,23.27,4.35,80.48,12.89,5.02,31.9,0.38,1,0
2009,9,Monsoon,Gujarat,West,28.09,37.47,20.36,0.39,75.18,9.47,6.07,31.58,0.31,1,1
2009,10,Post-Monsoon,Gujarat,West,28.21,39.01,16.66,0.2,49.94,6.8,5.7,28.68,0.7,1,1
2009,11,Post-Monsoon,Gujarat,West,25.0,37.86,13.54,0.08,34.1,6.19,4.61,25.51,0.42,1,1
2009,12,Winter,Gujarat,West,21.71,33.29,11.12,0.0,31.95,6.7,4.26,24.66,0.73,1,1
2010,1,Winter,Gujarat,West,20.78,32.98,9.45,0.02,26.94,7.45,4.65,24.21,0.71,0,0
2010,2,Winter,Gujarat,West,22.51,38.09,8.94,0.0,27.75,7.88,5.53,24.5,-0.25,0,1
2010,3,Summer,Gujarat,West,28.79,43.09,16.91,0.0,35.66,10.48,6.57,28.06,1.18,0,1
2010,4,Summer,Gujarat,West,32.65,45.76,20.04,0.0,39.17,13.36,7.24,33.08,1.1,0,1
2010,5,Summer,Gujarat,West,34.34,46.69,23.29,0.0,44.96,18.07,7.61,37.47,1.14,0,1
2010,6,Monsoon,Gujarat,West,32.15,42.89,24.59,2.54,61.52,15.7,6.42,37.91,0.28,0,0
2010,7,Monsoon,Gujarat,West,28.73,41.15,24.04,13.91,81.18,13.39,4.75,34.24,0.08,0,0
2010,8,Monsoon,Gujarat,West,27.22,32.31,23.64,14.09,88.33,11.74,4.6,31.17,-0.29,0,0
2010,9,Monsoon,Gujarat,West,26.72,32.61,19.83,5.43,84.76,8.1,4.86,29.51,-1.06,0,0
2010,10,Post-Monsoon,Gujarat,West,26.51,34.67,17.45,0.72,72.9,5.4,5.46,28.24,-1.0,0,0
2010,11,Post-Monsoon,Gujarat,West,23.06,31.97,11.35,2.78,73.21,6.95,3.96,23.88,-1.52,0,0
2010,12,Winter,Gujarat,West,17.71,28.62,6.89,0.02,60.13,6.01,4.44,25.63,-3.27,0,0
2011,1,Winter,Gujarat,West,17.32,30.32,5.85,0.0,46.61,7.78,4.98,26.68,-2.75,0,1
2011,2,Winter,Gujarat,West,22.41,35.87,11.23,0.0,40.72,8.24,5.61,25.0,-0.35,0,1
2011,3,Summer,Gujarat,West,27.48,41.68,14.68,0.0,31.67,9.86,6.78,26.8,-0.13,0,1
2011,4,Summer,Gujarat,West,31.35,43.46,18.27,0.0,32.14,11.09,7.13,30.33,-0.2,0,1
2011,5,Summer,Gujarat,West,32.85,43.31,22.42,0.0,49.4,18.61,7.48,35.82,-0.35,0,1
2011,6,Monsoon,Gujarat,West,33.39,45.36,27.17,0.36,54.11,19.08,5.47,38.41,1.52,0,1
2011,7,Monsoon,Gujarat,West,28.71,39.78,24.65,10.61,78.1,13.79,4.38,33.57,0.06,0,0
2011,8,Monsoon,Gujarat,West,27.24,34.05,23.33,8.23,85.87,12.67,4.06,30.94,-0.27,0,0
2011,9,Monsoon,Gujarat,West,26.36,31.59,19.9,6.41,85.79,8.86,4.86,28.72,-1.42,0,0
2011,10,Post-Monsoon,Gujarat,West,26.31,33.95,16.9,0.0,67.29,5.22,5.46,27.62,-1.2,0,1
2011,11,Post-Monsoon,Gujarat,West,24.67,34.47,14.28,0.0,56.56,6.05,4.66,25.74,0.09,0,1
2011,12,Winter,Gujarat,West,20.31,34.55,8.69,0.0,35.3,7.09,4.45,24.92,-0.67,0,1
2012,1,Winter,Gujarat,West,18.19,30.76,7.15,0.0,34.05,8.39,4.78,25.38,-1.88,0,1
2012,2,Winter,Gujarat,West,20.58,35.75,4.95,0.0,23.87,9.14,5.76,23.85,-2.18,0,1
2012,3,Summer,Gujarat,West,26.17,42.28,10.73,0.0,32.12,9.72,6.69,26.01,-1.44,0,1
2012,4,Summer,Gujarat,West,31.1,42.45,21.49,0.03,39.91,13.32,7.09,31.03,-0.45,0,1
2012,5,Summer,Gujarat,West,32.63,43.6,22.01,0.0,49.24,17.28,7.54,35.35,-0.57,0,1
2012,6,Monsoon,Gujarat,West,32.55,42.23,26.33,1.1,56.41,18.65,6.37,37.24,0.68,0,1
2012,7,Monsoon,Gujarat,West,30.09,37.94,25.64,2.25,68.44,17.17,4.42,34.88,1.44,0,1
2012,8,Monsoon,Gujarat,West,29.6,38.06,24.58,2.68,67.78,15.52,4.1,33.61,2.09,0,1
2012,9,Monsoon,Gujarat,West,27.29,35.2,20.9,7.48,81.19,9.43,4.79,30.53,-0.49,0,0
2012,10,Post-Monsoon,Gujarat,West,26.85,36.23,16.03,0.01,58.16,6.16,5.45,27.77,-0.66,0,1
2012,11,Post-Monsoon,Gujarat,West,23.76,35.27,14.6,0.0,39.66,6.59,4.74,25.23,-0.82,0,1
2012,12,Winter,Gujarat,West,22.32,34.95,10.78,0.0,35.84,8.1,4.4,24.88,1.34,0,1
2013,1,Winter,Gujarat,West,19.19,33.92,6.78,0.03,25.66,8.21,4.73,24.05,-0.88,0,0
